619;Nell'occasione di un calcio d'angolo il pallone rimbalza sull'Arbitro e ritorna verso il calciatore che lo ha eseguito. Questi lo gioca di nuovo e l'Arbitro...;interrompe il gioco e concede un calcio di punizione indiretto;interrompe il gioco e lo riprende con una propria rimessa a favore del calciatore;fa proseguire il gioco perché non è cambiata la squadra in possesso del pallone;A; ; ; ; ; ; ; 
620;Se un calcio di punizione indiretto viene calciato direttamente nella porta avversaria, l'Arbitro ...;assegna un calcio d'angolo;assegna un calcio di rinvio;effettua una propria rimessa;B; ; ; ; ; ; ; 
621;Per effettuare un calcio d'angolo il pallone deve essere posto nell'area d'angolo più vicina al punto in cui il pallone ha oltrepassato la linea di porta.;VERO;Falso, il pallone va posto nell'area d'angolo più lontana al punto in cui il pallone ha oltrepassato la linea di porta;Falso, il pallone può essere posto indifferentemente in una delle due aree d'angolo;A; ; ; ; ; ; ; 
622;Alle Assemblee sezionali hanno diritto di voto...;tutti gli Associati;"gli Associati che hanno la maggiore età, che siano nominati Arbitri entro il 30 giugno dell'anno precedente, che non siano sospesi e che non siano morosi nel pagamento delle quote sezionali";tutti gli Associati che hanno la maggiore età, in regola con il pagamento delle quote sezionali;B; ; ; ; ; ; ; 
623;Gli Arbitri hanno diritto a ricevere consulenza gratuita dalla Commissione Esperti Legali...;per questioni civili e penali attinenti a fatti accaduti nell'ambito della loro prestazione sportiva;per questioni civili e penali attinenti a fatti che li riguardano personalmente;"per questioni civili e penali attinenti a fatti accaduti nell'ambito della loro prestazione sportiva, ivi comprese i ricorsi contro l'Associazione Arbitri stessa";A; ; ; ; ; ; ; 
624;Gli Arbitri sono obbligati a segnalare con immediatezza lo smarrimento della tessera federale...;all'Autorità di Pubblica Sicurezza;all'Autorità di Pubblica Sicurezza ed al Presidente di Sezione;solamente al Presidente di Sezione;B; ; ; ; ; ; ; 
625;La Consulta regionale è composta...;dai Presidenti di Sezione della regione;dal Presidente e dai componenti del CRA/CPA, dai Presidenti di Sezione della regione, eventuali delegati da quest'ultimi a svolgere le funzioni di Organo tecnico sezionale, e dal referente regionale della Commissione Esperti Legali;dal Presidente del CRA/CPA e dai Presidenti di Sezione della regione;B; ; ; ; ; ; ; 
626;Per le sezioni con più di 100 Associati l'Organo di Revisione Sezionale è formato...;da tre membri eletti dall'assemblea sezionale;da tre membri di cui due eletti dall'assemblea sezionale e uno nominato dal Presidente del CRA con funzioni di Presidente dell'Organo stesso;da tre membri di cui due eletti dall'assemblea sezionale e uno nominato dal Presidente del CRA;C; ; ; ; ; ; ; 
627;Il Comitati dei Garanti è composto...;da cinque membri;da undici membri;da tre membri;C; ; ; ; ; ; ; 
628;Da chi è composto il Comitato Nazionale?;"Dal Presidente nazionale dell'AIA, dal Vice Presidente nazionale, dai quattro componenti effettivi della lista collegata, dai tre componenti effettivi eletti singolarmente per ciascuna macroregione dall'Assemblea generale e dai Responsabili degli Organi Tecnici Nazionali";Dal Presidente nazionale dell'AIA, dal Vice Presidente nazionale e dai Presidenti dei CRA e del CPA;Dal Presidente nazionale dell'AIA, dal Vice Presidente nazionale, dai quattro componenti effettivi della lista collegata e dai tre componenti effettivi eletti singolarmente per ciascuna macroregione dall'Assemblea generale;C; ; ; ; ; ; ; 
629;Il Presidente del CRA è nominato dal Comitato Nazionale, su proposta del Presidente dell'AIA e sentiti i Presidenti di Sezione relativi alla regione...;per una stagione sportiva;per due stagioni sportive;per due stagioni sportive, non prorogabili;A; ; ; ; ; ; ; 
630;Il Presidente di Sezione, valutate le specifiche esigenze sezionali e sentito il parere del Consiglio Direttivo Sezionale, può esonerare definitivamente dal versamento delle quote associative un Associato?;Sì, solamente gli arbitri benemeriti che abbiano compiuto il 65° anno di età;No, mai;Sì, gli arbitri benemeriti che abbiano compiuto il 65° anno di età e gli osservatori arbitrali che abbiano compiuto il 70° anno di età;C; ; ; ; ; ; ; 
631;Il Presidente Nazionale propone al Presidente Federale, sentiti i responsabili dei rispettivi organi tecnici, gli Associati aventi i requisiti oggettivi per la nomina ad internazionale...;di Arbitri, Assistenti ed Osservatori;di Arbitri ed Assistenti;di Arbitri internazionali, restando la nomina di Assistenti ed Osservatori internazionali nell'esclusiva discrezione del Presidente dell'AIA;A; ; ; ; ; ; ; 
632;Il rappresentante degli Arbitri in attività...;è nominato dal Presidente AIA tra quelli con la qualifica di Arbitro internazionale sentito il parere degli Arbitri effettivi appartenenti al ruolo CAN;è nominato dal Presidente AIA tra quelli in forza alla CAN, sentito il parere degli Arbitri effettivi della CAN stessa;è eletto a scrutinio segreto tra i gli Arbitri effettivi della CAN stessa;A; ; ; ; ; ; ; 
633;Il Responsabile del Settore Tecnico, ai fini dell'attività di formazione, può visionare gli Arbitri effettivi, gli Assistenti e gli Osservatori arbitrali?;Sì, a condizione che la visionatura avvenga a livello di OTS o CRA, restando esclusa la visionatura di gare designate dagli OO.TT.NN.;Sì, senza alcuna limitazione;No, salvo deroga scritta del Comitato Nazionale, rilasciata a fronte di motivata richiesta scritta del Responsabile del Settore Tecnico stesso;B; ; ; ; ; ; ; 
634;Che cosa accade in caso di dimissioni, decadenza o impedimento non temporaneo del Vice Presidente dell'AIA?;"Il Comitato nazionale, su proposta del Presidente nazionale, nomina fra i componenti eletti un nuovo Vice Presidente, che resta in carica sino al termine del quadriennio olimpico in corso";Il Comitato nazionale, su proposta del Presidente nazionale, lo sostituisce con uno dei candidati non eletti, attribuendogli l'incarico di nuovo Vice Presidente;Deve essere convocata entro 90 giorni una nuova Assemblea generale straordinaria per procedere a nuove elezioni;A; ; ; ; ; ; ; 
635;L'AIA si articola territorialmente in Sezioni...;aventi natura di associazioni di diritto privato riconosciute e non dotate di autonomia amministrativa e fiscale;dotate di autonomia amministrativa e fiscale;aventi natura di associazioni di diritto privato non riconosciute e dotate di autonomia amministrativa e fiscale;C; ; ; ; ; ; ; 
636;Può essere richiesta la riammissione nell'AIA da parte di ex Associati dimissionari e non sottoposti a provvedimenti di ritiro tessera o di non rinnovo tessera?;Sì, ma può essere richiesta solo se non sono ancora trascorsi otto anni dalla data di accettazione delle dimissioni;Sì, senza alcuna limitazione, previo parere favorevole del Presidente Sezionale competente;No, mai;A; ; ; ; ; ; ; 
637;Che cosa accade nei casi di assenza o di impedimento temporaneo del Presidente dell'AIA?;Deve essere convocata entro 90 giorni una nuova Assemblea generale straordinaria per procedere a nuove elezioni;L'attività ordinaria si blocca potendo il Vice Presidente vicario svolgere solamente compiti di ordinaria amministrazione per un periodo massimo di 90 giorni;Il Vice presidente svolge le funzioni vicarie, con l'obbligo di sentire in ogni caso il preventivo parere del Comitato Nazionale prima dell'emissione di qualsiasi provvedimento;C; ; ; ; ; ; ; 
638;Quante firme è neccessario raccogliere per presentare la propria candidatura a Delegato sezionale?;Un numero di firme compreso tra una percentuale minima del 16% ed una massima del 20% degli aventi diritto al voto;Nessuna;Dieci firme per sezioni fino a 150 associati e venti firme per Sezioni aventi più di 150 associati.;B; ; ; ; ; ; ; 
639;Quante firme è neccessario raccogliere per presentare la propria candidatura a Presidente sezionale?;Nessuna;Un numero di firme di aventi diritto al voto compreso tra una percentuale minima del 16% ed una massima del 20% degli associati al 30 giugno dell'anno precedente alle elezioni;Venti firme per sezioni fino a 150 associati e quarantacinque firme per Sezioni aventi più di 150 associati.;B; ; ; ; ; ; ; 
640;Può variare il numero dei consiglieri sezionali nel corso di una stagione sportiva?;Sì, può aumentare nel caso il numero degli associati salga o può diminuire nel caso in cui il numero degli associati scenda;Può solamente diminuire nel caso in cui il numero degli associati scenda;Può solamente aumentare nel caso il numero degli associati salga;C; ; ; ; ; ; ; 
641;Quali requisiti devono avere i candidati alla carica di Delegato sezionale ?;Otto anni di anzianità associativa e 32 anni di età;Venti anni di anzianità associativa e 42 anni di età;Dieci anni di anzianità associativa e 28 anni di età;C; ; ; ; ; ; ; 
642;Ad eccezione del Presidente sezionale con funzioni di OTS, quanto dura il mandato di tutti gli Organi che svolgono funzioni tecniche?;Un anno;Due anni;Quattro anni, non rinnovabili;A; ; ; ; ; ; ; 
643;Gli Arbitri possono dirigere gare che non rientrano nell'attività calcistica organizzata o autorizzata dalla FIGC?;Sì, sempre;No, mai;Di norma, è loro vietato, salvo motivata autorizzazione del Presidente di Sezione;C; ; ; ; ; ; ; 
644;I Responsabili degli Organi Tecnici Nazionali possono partecipare alle riunioni del Comitato Nazionale ?;No, in quanto non ne fanno parte;Sì, ma senza diritto di voto;"Sì, ma solamente se invitati, nel caso in cui all'ordine del giorno del Comitato ci siano questioni di carattere eminentemente tecnico";B; ; ; ; ; ; ; 
645;I Delegati Sezionali possono partecipare con diritto di voto all'Assemblea Generale dell'AIA?;Sì, sempre;No, in quanto, pur prendendo parte ai lavori, non hanno diritto di voto;"Sì, ma solamente nel caso in cui l'Assemblea Generale sia convocata al di fuori delle normali scadenze (quadriennio olimpico)";A; ; ; ; ; ; ; 
646;I componenti del Consiglio Centrale in carica possono partecipare all'Assemblea Generale dell'AIA?;Sì, ma senza diritto di voto;Sì, con diritto di voto;No;A; ; ; ; ; ; ; 
647;I Presidenti del CRA/CPA possono partecipare all'Assemblea Generale dell'AIA?;Sì, con diritto di voto;Sì, ma senza diritto di voto;No, in quanto il Regolamento Associativo non ne fa menzione;B; ; ; ; ; ; ; 
648;All'Assemblea sezionale ordinaria un Associato presente con diritto di voto può essere portatore di delega scritta?;Sì, nella misura massima di una delega;No, in quanto non è ammesso il voto per delega;Sì, nella misura massima di due deleghe;A; ; ; ; ; ; ; 
649;Che cosa è tenuto a fare l'Associato durante il periodo di sospensione disciplinare?;Pagare solamente le quote associative;Pagare le quote associative e frequentare le riunioni tecniche sezionali;Frequentare solamente le riunioni tecniche sezionali;B; ; ; ; ; ; ; 
650;Qual è l'età minima per poter essere eletto alla carica di Presidente Sezionale?;35 anni;Non è prevista un'età minima;28 anni;C; ; ; ; ; ; ; 
651;E' eleggibile alla carica di Presidente Nazionale...;qualsiasi associato, indipendentemente dalla qualifica, dall'età anagrafica e dall'anzianità associativa;"chi rientra nella categoria dei Dirigenti Benemeriti FIGC associati AIA, dei Dirigenti Benemeriti AIA o degli Arbitri Benemeriti";qualsiasi Arbitro Benemerito che abbia compiuto il 55° anno di età;B; ; ; ; ; ; ; 
652;Gli Arbitri Benemeriti...;sono nominati dal Comitato Nazionale fra quegli Associati che hanno almeno 40 anni di anzianità arbitrale;sono liberamente nominati dal Presidente dell'AIA;sono nominati dal Comitato Nazionale fra gli Associati che abbiano raggiunto almeno 300 punti di benemerenza di un'apposita tabella;C; ; ; ; ; ; ; 
653;Che cosa devono rispettare gli Arbitri?;Il regolamento associativo ed ogni norma emanata dalla FIGC, statuto compreso;Esclusivamente il Regolamento Associativo;Esclusivamente il Regolamento Associativo, a meno di dispensa dallo svolgere l'attività tecnica;A; ; ; ; ; ; ; 
654;Gli Arbitri possono dirigere gare non autorizzate dalla FIGC se si tratta di incontri per beneficenza?;Si;No, mai;"Sì, previa autorizzazione rilasciata dal Presidente di Sezione. In caso contrario non è loro permesso";C; ; ; ; ; ; ; 
655;Gli Arbitri sono obbligati a comunicare il proprio cambio di residenza?;Sì, ma soltanto se si trasferiscono in altra Sezione;Sì, sempre;Sì, ma soltanto se si trasferiscono in altra Regione;B; ; ; ; ; ; ; 
656;"Il ""Tutor"" attribuisce un voto alla prestazione arbitrale?";No, mai;Sì, sempre;Sì, se l'associato visionato è maggiorenne;A; ; ; ; ; ; ; 
657;I Componenti del Settore Tecnico possono svolgere attività tecnica nel corso del loro mandato?;No, in quanto ne sono obbligatoriamente esonerati;Sì, sono anzi obbligati a svolgerla;Pur essendo data loro facoltà di esserne esonerati possono svolgere attività tecnica;C; ; ; ; ; ; ; 
658;I Delegati degli Ufficiali di gara che rappresentano l'AIA nelle Assemblee della FIGC...;sono estratti a sorte tra tutti gli Arbitri Benemeriti che ne hanno fatto domanda;sono eletti dall'Assemblea Generale;sono di nomina presidenziale;B; ; ; ; ; ; ; 
659;I Presidenti e i Componenti dei Comitati Regionali e Provinciali non possono permanere nella stessa funzione...;per più di otto stagioni sportive anche non consecutive;per più di sei stagioni sportive anche non consecutive;per più di otto stagioni sportive anche non consecutive, sommando, a tale fine, sia gli anni da semplici componenti del medesimo Comitato sia quelli da Presidente;C; ; ; ; ; ; ; 
